step,walker,sigma8,Omega_m
1406,17,0.8239472667475222,0.3127887424747095
1407,17,0.8239472667475222,0.3127887424747095
1408,17,0.8242790033967838,0.3123974174704481
1409,17,0.8252380312837334,0.31126612373855966
1410,17,0.8244400910496632,0.3121631368668786
1411,17,0.8248115362050059,0.3117111185230007
1412,17,0.8244038107310234,0.3122442520991887
1413,17,0.8244038107310234,0.3122442520991887
1414,17,0.8242230390827798,0.31243248380094146
1415,17,0.8239590494205337,0.31274404687568363
1416,17,0.8239590494205337,0.31274404687568363
1417,17,0.8243992447867797,0.3124384844232205
1418,17,0.8243992447867797,0.3124384844232205
1419,17,0.8243252094727413,0.3125930258771131
1420,17,0.8232774251107586,0.3136206848097247
1421,17,0.8233263161541267,0.31382766971640824
1422,17,0.8240306771568274,0.31301425022198504
1423,17,0.8240306771568274,0.31301425022198504
1424,17,0.8242100696646463,0.31286956071168875
1425,17,0.8239241782458734,0.31316046217507126
1426,17,0.8239994787678273,0.3130855013721661
1427,17,0.8247727610496397,0.3121769482280999
1428,17,0.8247969474522621,0.3121729052503527
1429,17,0.8245361369899136,0.3123089189298521
1430,17,0.8243346273979888,0.31249638009432795
1431,17,0.8238777409399366,0.3127249044312237
1432,17,0.8233682628730441,0.3134699857407754
1433,17,0.8232119706110954,0.3138215480765552
1434,17,0.8243350823309202,0.3125501132247074
1435,17,0.8243350823309202,0.3125501132247074
1436,17,0.824362725926016,0.31236861780537406
1437,17,0.8241422065865552,0.31267793847227904
1438,17,0.8231449376189618,0.31373467300962454
1439,17,0.8229427790567866,0.3138285242838154
1440,17,0.8229355387653625,0.31383752601462295
1441,17,0.8226336744961725,0.3142196478965957
1442,17,0.8225804197545581,0.31426179840526275
1443,17,0.8219713290623305,0.3149026809789914
1444,17,0.8225407010412038,0.31433578530355466
1445,17,0.822128744749964,0.31461455316019016
1446,17,0.8229245860712937,0.31374634538224905
1447,17,0.8227972140726774,0.3136629055447209
1448,17,0.8227561149285141,0.3137694408390292
1449,17,0.8224697371789891,0.3140686067674057
1450,17,0.8224697371789891,0.3140686067674057
1451,17,0.8219709431315183,0.3147533571827901
1452,17,0.8219709431315183,0.3147533571827901
1453,17,0.8219083295734088,0.31471188934776106
1454,17,0.8219083295734088,0.31471188934776106
1455,17,0.8221378673293324,0.3144668283596555
1456,17,0.8221884830451702,0.31441676701721494
1457,17,0.8222036222918893,0.31435371165260545
1458,17,0.8222036222918893,0.31435371165260545
1459,17,0.8219526951664592,0.314633452487965
1460,17,0.8215676211004043,0.3149651188955513
1461,17,0.82152596556105,0.3150137779903566
1462,17,0.82152596556105,0.3150137779903566
1463,17,0.8216014632246679,0.31489070427818705
1464,17,0.8221673857910236,0.314468568166372
1465,17,0.822575054519801,0.3141115348299952
1466,17,0.8222848722822951,0.31390766052168284
1467,17,0.8222848722822951,0.31390766052168284
1468,17,0.8218738643556385,0.3141688453943208
1469,17,0.8218738643556385,0.3141688453943208
1470,17,0.8223406319779359,0.31412955529915776
1471,17,0.8230526787532747,0.31389733969788897
1472,17,0.823244900682185,0.3135965170579231
1473,17,0.8225596285775293,0.314153448907651
1474,17,0.8237098216842683,0.31275687608291447
1475,17,0.8244112891081845,0.31232558894003143
1476,17,0.8249272260140693,0.3117019047400469
1477,17,0.8252574208463378,0.3113682160210564
1478,17,0.8256575673258404,0.31093569811029387
1479,17,0.8256575673258404,0.31093569811029387
1480,17,0.8259991645070831,0.31044698292167294
1481,17,0.8251968189589245,0.3113947114756284
1482,17,0.8251747363283042,0.3114097710516191
1483,17,0.8251747363283042,0.3114097710516191
1484,17,0.8254998667550913,0.3111265454998102
1485,17,0.8243677383313824,0.31223663584745265
1486,17,0.8236675370286786,0.31299291692764736
1487,17,0.8243925198301361,0.3122487764763952
1488,17,0.8239593496086381,0.3124580393182774
1489,17,0.8235648760338629,0.3133067347913573
1490,17,0.8235166339674066,0.3131625775161755
1491,17,0.8242116635807183,0.3127292179768217
1492,17,0.8243523141151844,0.3126901687320764
1493,17,0.8243523141151844,0.3126901687320764
1494,17,0.8246343957901175,0.31245377611502106
1495,17,0.8226712970572163,0.3144020049718639
1496,17,0.8227119420067481,0.3144650975275796
1497,17,0.8226921113017805,0.3145023010172189
1498,17,0.8226921113017805,0.3145023010172189
1499,17,0.8226863993679178,0.3144841978131943
1500,17,0.8227040360505338,0.3144989362249937
1501,17,0.8217705156093082,0.31545338374168025
1502,17,0.8217705156093082,0.31545338374168025
1503,17,0.8217705156093082,0.31545338374168025
1504,17,0.8211808448923078,0.3160707583896734
1505,17,0.8213220931404603,0.31586913435961617
1506,17,0.8225824876091427,0.3145790031435986
1507,17,0.8235080842596926,0.3135033524058418
1508,17,0.8235590435334391,0.3133112193149144
1509,17,0.8235621149594731,0.31328822892067937
1510,17,0.823485815692742,0.3134515922184221
1511,17,0.8237550551642399,0.3132472499744399
1512,17,0.8237476910422435,0.313256104259781
1513,17,0.8248625069099133,0.3122104286474207
1514,17,0.8248625069099133,0.3122104286474207
1515,17,0.8248625069099133,0.3122104286474207
1516,17,0.8259891470260202,0.311656069460576
1517,17,0.8251239920818809,0.3124592599953164
1518,17,0.8251197421691785,0.3124609201243141
1519,17,0.8246327375501274,0.3128333741852096
1520,17,0.8246368640401167,0.3127846163432336
1521,17,0.8245480067004398,0.31283409117758976
1522,17,0.824468536327511,0.3128412103762085
1523,17,0.8244095582387689,0.31285292134218623
1524,17,0.8245135077532387,0.3128190308759162
1525,17,0.8245135077532387,0.3128190308759162
1526,17,0.824440042843432,0.3129081670975354
1527,17,0.824440042843432,0.3129081670975354
1528,17,0.824440042843432,0.3129081670975354
1529,17,0.8238984751878116,0.3132565237814383
1530,17,0.8237076616465466,0.3135454933233017
1531,17,0.8234695300108982,0.3137298670594142
1532,17,0.8234695300108982,0.3137298670594142
1533,17,0.8235886957026367,0.31362928478293
1534,17,0.824739070914247,0.3125917638400045
1535,17,0.8242131873781666,0.31289032737924166
1536,17,0.8236096807335601,0.31377430879928786
1537,17,0.8234991680710705,0.3139560100235076
1538,17,0.8235292991585615,0.31394162626684974
1539,17,0.8257203622769297,0.31232262444636505
1540,17,0.8257203622769297,0.31232262444636505
1541,17,0.8252666752782992,0.31259191955200866
1542,17,0.8252666752782992,0.31259191955200866
1543,17,0.8252666752782992,0.31259191955200866
1544,17,0.8252666752782992,0.31259191955200866
1545,17,0.8252908556128922,0.31258510331755823
1546,17,0.8248946351102778,0.3126393330556884
1547,17,0.8220748824342867,0.3149251418717443
1548,17,0.8222524155512464,0.3147016850341439
1549,17,0.8222468124514634,0.3146338100721913
1550,17,0.8221743890315887,0.31416828455074186
1551,17,0.823084975453056,0.3135617326511183
1552,17,0.8230394316247706,0.3136426994956909
1553,17,0.823445134500024,0.31335096113359867
1554,17,0.8227242001285662,0.31370606167730836
1555,17,0.8227242001285662,0.31370606167730836
1556,17,0.8227242001285662,0.31370606167730836
1557,17,0.8227242001285662,0.31370606167730836
1558,17,0.8227242001285662,0.31370606167730836
1559,17,0.8227242001285662,0.31370606167730836
1560,17,0.8235091400038352,0.31331907896850586
1561,17,0.8221508052753794,0.314466074745868
1562,17,0.822214547691929,0.31439072093719433
1563,17,0.821322398605916,0.3154453849297891
1564,17,0.8221630793914877,0.31455224620368544
1565,17,0.8212646725661146,0.3155302902193684
1566,17,0.8212646725661146,0.3155302902193684
1567,17,0.8213270123341319,0.31546659944880345
1568,17,0.8213270123341319,0.31546659944880345
1569,17,0.8213270123341319,0.31546659944880345
1570,17,0.8221426671168958,0.3147439077290075
1571,17,0.821968903361952,0.31536068222194236
1572,17,0.821968903361952,0.31536068222194236
1573,17,0.8219550426495592,0.3153784244195767
1574,17,0.8219550426495592,0.3153784244195767
1575,17,0.8219984301499463,0.3153291580759241
1576,17,0.8228251650179047,0.3143767431532333
1577,17,0.8229190649620888,0.3143203809691331
1578,17,0.8229190649620888,0.3143203809691331
1579,17,0.8216010100882015,0.31540508587954896
1580,17,0.8212764114742181,0.31578202724645726
1581,17,0.8212764114742181,0.31578202724645726
1582,17,0.8212145491965059,0.3158826543536983
1583,17,0.8213572607185111,0.31569487878630037
1584,17,0.8214764160706614,0.31555028269420754
1585,17,0.8214764160706614,0.31555028269420754
1586,17,0.8208004441705231,0.3162242724825279
1587,17,0.8201039986321274,0.3168226836382895
1588,17,0.8208846331791336,0.3159681774493973
1589,17,0.8218284832767084,0.31496195034214414
1590,17,0.8214317050989898,0.3154077718311141
1591,17,0.8214414129887164,0.3154397651771207
1592,17,0.8219722543360161,0.3149309594386989
1593,17,0.8220908096293985,0.31477736182023897
1594,17,0.8220730477450461,0.31478052381480526
1595,17,0.8221862296030272,0.3147197549290202
1596,17,0.8221862296030272,0.3147197549290202
1597,17,0.8218071500195516,0.3150862026998549
1598,17,0.8218071500195516,0.3150862026998549
1599,17,0.8225272720559303,0.3145989963392662
1600,17,0.8221709938894168,0.314771296764331
1601,17,0.8221709938894168,0.314771296764331
1602,17,0.8221709938894168,0.314771296764331
1603,17,0.8221709938894168,0.314771296764331
1604,17,0.8221709938894168,0.314771296764331
1605,17,0.8220715901772381,0.3148464560487589
1606,17,0.8220938630719813,0.31485546094950484
1607,17,0.8217725291532566,0.31521117522231373
1608,17,0.8217725291532566,0.31521117522231373
1609,17,0.8225769192342205,0.31408007805401456
1610,17,0.8232956543548339,0.31351649398641035
1611,17,0.8231971959515246,0.3136204916100018
1612,17,0.823267890345778,0.31356836032964386
1613,17,0.8233412541161585,0.3134322796922483
1614,17,0.8233191762719049,0.313431494462593
1615,17,0.8226477275766432,0.31394215914511264
1616,17,0.8225520718155979,0.3140066742693944
1617,17,0.8224361523305286,0.31404174497040477
1618,17,0.8229466305054325,0.3138873030538134
1619,17,0.824053514961128,0.3128471017781005
1620,17,0.8243304976280784,0.31246041936562924
1621,17,0.8226477069802105,0.31390884398359575
1622,17,0.8228633990172046,0.3137589094318195
1623,17,0.821605562422291,0.31504880844812794
1624,17,0.821605562422291,0.31504880844812794
1625,17,0.821605562422291,0.31504880844812794
1626,17,0.821605562422291,0.31504880844812794
1627,17,0.821361401329156,0.31526384092096915
1628,17,0.8214928032808936,0.31515849064641266
1629,17,0.8214378294254729,0.3152293037343455
1630,17,0.8208568372627539,0.31538924113156785
1631,17,0.8218372581052306,0.31440348811939517
1632,17,0.8222011266051176,0.31429812671916785
1633,17,0.8220759109111945,0.3143510658113663
1634,17,0.8218514108275269,0.31444233073100497
1635,17,0.8219611721517116,0.31449671673482027
1636,17,0.8217778274681075,0.31487047752162256
1637,17,0.8230629786850898,0.31369853529665215
1638,17,0.8227754788968653,0.31413098339724527
1639,17,0.8241357147376814,0.31256716712592747
1640,17,0.8241320591941267,0.31261991199534933
1641,17,0.8247743962251481,0.3119310944314759
1642,17,0.8248943707403296,0.31166452526754956
1643,17,0.8248436114742864,0.31189188691654857
1644,17,0.8237446636056878,0.313108919605958
1645,17,0.8237446636056878,0.313108919605958
1646,17,0.8237060497531175,0.3131206857958388
1647,17,0.8235425116672672,0.3133508257994047
1648,17,0.822916981261352,0.31370927649414887
1649,17,0.8230580840206275,0.3136448341272984
1650,17,0.8230580840206275,0.3136448341272984
1651,17,0.8236943049185208,0.3130028709228276
1652,17,0.8236943049185208,0.3130028709228276
1653,17,0.8236943049185208,0.3130028709228276
1654,17,0.823701268739656,0.3129893577711455
1655,17,0.823701268739656,0.3129893577711455
1656,17,0.8237298010249194,0.3129604687370211
1657,17,0.8239408811831237,0.3128354530772347
1658,17,0.8248771450376078,0.31192464576023915
1659,17,0.8230525311664406,0.31345056982544495
1660,17,0.8230525311664406,0.31345056982544495
1661,17,0.8230525311664406,0.31345056982544495
1662,17,0.8226212583916436,0.31374838305871844
1663,17,0.8236836631188725,0.31259709145505393
1664,17,0.8235143971733195,0.31243176430205327
1665,17,0.8236917995706386,0.31227004176446604
1666,17,0.8236917995706386,0.31227004176446604
1667,17,0.8236917995706386,0.31227004176446604
1668,17,0.8234743605384088,0.3126222140969337
1669,17,0.822344296201131,0.31337088005855007
1670,17,0.8225461312993555,0.31346382932813976
1671,17,0.8228312958940733,0.3131519655402461
1672,17,0.8228312958940733,0.3131519655402461
1673,17,0.8220902143965562,0.31364109238161947
1674,17,0.8220902143965562,0.31364109238161947
1675,17,0.8222882689623412,0.3135205889112427
1676,17,0.8222882689623412,0.3135205889112427
1677,17,0.8222882689623412,0.3135205889112427
1678,17,0.8216292457026191,0.3146532629903118
1679,17,0.8216292457026191,0.3146532629903118
1680,17,0.8221397672950331,0.3145415010059617
1681,17,0.8220761702560184,0.3146190167750613
1682,17,0.821318889554939,0.3153945077305804
1683,17,0.821876277585101,0.31507752809469874
1684,17,0.8235871817626109,0.31319114845086243
1685,17,0.8235871817626109,0.31319114845086243
1686,17,0.8228895941708073,0.31398860974739645
1687,17,0.8233371734179832,0.3135183877672864
1688,17,0.823253032122037,0.31392341116635825
1689,17,0.8223241835755845,0.31436502312484466
1690,17,0.8221615941621803,0.31455660160131954
1691,17,0.8221615941621803,0.31455660160131954
1692,17,0.8221615941621803,0.31455660160131954
1693,17,0.8221312154600265,0.3145906054388252
1694,17,0.8205441295665834,0.31631938713490215
1695,17,0.8205441295665834,0.31631938713490215
1696,17,0.8205441295665834,0.31631938713490215
1697,17,0.8205441295665834,0.31631938713490215
1698,17,0.8205441295665834,0.31631938713490215
1699,17,0.8216442974609911,0.3150265292829421
1700,17,0.8216442974609911,0.3150265292829421
1701,17,0.8223743150689353,0.31416339038645874
1702,17,0.8214306732894393,0.31530900600778294
1703,17,0.8228216934854741,0.31421517407452493
1704,17,0.8224522363296565,0.31465360141435283
1705,17,0.8225943039151586,0.31433971677438516
1706,17,0.8225943039151586,0.31433971677438516
1707,17,0.8222984524593703,0.3145737940739816
1708,17,0.8223243182617365,0.3145615944274589
1709,17,0.8231498179533719,0.3136502239472127
1710,17,0.8233180523547889,0.3135991476308579
1711,17,0.8233180523547889,0.3135991476308579
1712,17,0.8233100060751699,0.31360726175698683
1713,17,0.8233191677878201,0.3135729442690086
1714,17,0.8233191677878201,0.3135729442690086
1715,17,0.8233191677878201,0.3135729442690086
1716,17,0.8233191677878201,0.3135729442690086
1717,17,0.8232165154174643,0.31368057710877223
1718,17,0.8219007231911512,0.31491442865541
1719,17,0.8216041970097098,0.3148303591445879
1720,17,0.8219083262592509,0.31451819431682904
1721,17,0.8219083262592509,0.31451819431682904
1722,17,0.8226785077566009,0.31391725725849134
1723,17,0.8226004122732755,0.31398000247695407
1724,17,0.8212423248215578,0.31516481480289515
1725,17,0.8212423248215578,0.31516481480289515
1726,17,0.8213745066905067,0.31503504015486106
1727,17,0.8210953388575666,0.3151676016782604
1728,17,0.8210953388575666,0.3151676016782604
1729,17,0.8210953388575666,0.3151676016782604
1730,17,0.8212749795607343,0.3153494491140913
1731,17,0.8226355261702587,0.3140874348016204
1732,17,0.8225537539021446,0.31422451804545104
1733,17,0.822479209059561,0.3142780285802952
1734,17,0.8223484662474327,0.3144104084408252
1735,17,0.8223484662474327,0.3144104084408252
1736,17,0.8223484662474327,0.3144104084408252
1737,17,0.8242159639382193,0.312765675482691
1738,17,0.8242159639382193,0.312765675482691
1739,17,0.8229602124745853,0.31353362510551464
1740,17,0.823006088827201,0.3133289483220008
1741,17,0.8232595535948444,0.3133758479037286
1742,17,0.823321131268247,0.3133230425372207
1743,17,0.823321131268247,0.3133230425372207
1744,17,0.8232335630098887,0.3134277272993664
1745,17,0.8232335630098887,0.3134277272993664
1746,17,0.823722065293031,0.31320066069009733
1747,17,0.8231270127292405,0.3136284794231838
1748,17,0.8230589021303292,0.3138000608539029
1749,17,0.8230589021303292,0.3138000608539029
1750,17,0.8230444441430487,0.3138268645819763
1751,17,0.8230444441430487,0.3138268645819763
1752,17,0.8230444441430487,0.3138268645819763
1753,17,0.8225905583097975,0.3143265271550211
1754,17,0.8225321199367481,0.3143781071565
1755,17,0.8224332420398085,0.3144996669337977
1756,17,0.8225197726405321,0.3144240525899308
1757,17,0.8233077049763009,0.3134770641807309
1758,17,0.8229609882668051,0.31389377090828025
1759,17,0.8219226370214339,0.3149692121455641
1760,17,0.8221207806204268,0.31486440405567795
1761,17,0.8221207806204268,0.31486440405567795
1762,17,0.8226263757791287,0.31422293301241655
1763,17,0.822133531633816,0.3145702857669967
1764,17,0.8219351300381369,0.3148354691374941
1765,17,0.8214971453053701,0.31518059761769013
1766,17,0.8214971453053701,0.31518059761769013
1767,17,0.8212460989491963,0.3157054777839037
1768,17,0.8212460989491963,0.3157054777839037
1769,17,0.8208682921491919,0.3160813270565059
1770,17,0.820588445599175,0.3163070113339567
1771,17,0.8212362375416111,0.31578459482941756
1772,17,0.8201672473455713,0.31648648697499504
1773,17,0.8195688685107975,0.3171220464303356
1774,17,0.8195688685107975,0.3171220464303356
1775,17,0.8189085162024348,0.317679951903843
1776,17,0.8189085162024348,0.317679951903843
1777,17,0.8189085162024348,0.317679951903843
1778,17,0.8189085162024348,0.317679951903843
1779,17,0.8207793683083429,0.3158104712861604
1780,17,0.8208367155518369,0.31579186491405503
1781,17,0.8215379602134778,0.31535222476248587
1782,17,0.8221791320803374,0.3147042834721525
1783,17,0.8221791320803374,0.3147042834721525
1784,17,0.8221791320803374,0.3147042834721525
1785,17,0.8221791320803374,0.3147042834721525
1786,17,0.8221791320803374,0.3147042834721525
1787,17,0.8223011677545526,0.31459211104176243
1788,17,0.8226041771368683,0.314325077015959
1789,17,0.8223469814449235,0.314564659594454
1790,17,0.8213789318141487,0.31543896984727615
1791,17,0.8211565084349116,0.3156208507828422
1792,17,0.8211565084349116,0.3156208507828422
1793,17,0.8215245105744362,0.3153243979991689
1794,17,0.8217643058078546,0.3151911214617609
1795,17,0.8213468056063697,0.3155011096216938
1796,17,0.8217424807184913,0.3152000569640545
1797,17,0.8220746886811938,0.3149728384692956
1798,17,0.8217582887070164,0.3153137630901649
1799,17,0.8215192061552488,0.3155142794215675
0,18,0.8040179631566935,0.3285904268192105
1,18,0.8040460452395076,0.328630396713689
2,18,0.8040460452395076,0.328630396713689
3,18,0.8039938663431859,0.3288506284007443
4,18,0.8039938663431859,0.3288506284007443
5,18,0.8039938663431859,0.3288506284007443
6,18,0.8055455514327395,0.3292654497904235
7,18,0.8056110695322529,0.3290121752207352
8,18,0.8054336883147761,0.3299085051743131
9,18,0.8074377510410777,0.3310545622335874
10,18,0.8074377510410777,0.3310545622335874
11,18,0.8076860638124201,0.33022685578319655
12,18,0.8076860638124201,0.33022685578319655
13,18,0.8076860638124201,0.33022685578319655
14,18,0.8076860638124201,0.33022685578319655
15,18,0.8077254439073914,0.33018873506206514
16,18,0.8077254439073914,0.33018873506206514
17,18,0.8077254439073914,0.33018873506206514
18,18,0.809048058972269,0.3282079836265081
19,18,0.8094747300892029,0.32779164022425383
20,18,0.8105719790920928,0.3260793893639023
21,18,0.8105719790920928,0.3260793893639023
22,18,0.8157053569746354,0.32153632762208345
23,18,0.8159766873793792,0.3212197394128545
24,18,0.8159766873793792,0.3212197394128545
25,18,0.8170490488417963,0.3200192297354951
26,18,0.8170490488417963,0.3200192297354951
27,18,0.8170490488417963,0.3200192297354951
28,18,0.8170490488417963,0.3200192297354951
29,18,0.8211357775685146,0.3161343385460918
30,18,0.8236332937042079,0.3139330453717017
31,18,0.8236332937042079,0.3139330453717017
32,18,0.8225822846626917,0.3147397196458907
33,18,0.8225822846626917,0.3147397196458907
34,18,0.8225822846626917,0.3147397196458907
35,18,0.8225822846626917,0.3147397196458907
36,18,0.8225822846626917,0.3147397196458907
37,18,0.8225822846626917,0.3147397196458907
38,18,0.8248048301896364,0.3122529830546712
39,18,0.8236936468403554,0.3133152552431879
40,18,0.8226006143070156,0.31457268622809814
41,18,0.822953996119908,0.31414821201920545
42,18,0.8229487302561586,0.3141520688060388
43,18,0.8230100664299808,0.31409152520092004
44,18,0.8229273785529096,0.314359143934507
45,18,0.8234031696617161,0.3138294644152448
46,18,0.8239777193870513,0.31330271976240487
47,18,0.8239777193870513,0.31330271976240487
48,18,0.8240532167795426,0.3132508719067717
49,18,0.8245389120811125,0.3126882893358512
50,18,0.8273906944633551,0.3095381516466167
51,18,0.8239092963109889,0.3130896556709477
52,18,0.8232718892282014,0.3134896656228797
53,18,0.8242149314724119,0.312146475329949
54,18,0.8242888689956933,0.3120588873441206
55,18,0.8236311657265862,0.31281746853654446
56,18,0.8241033566330209,0.31201333393399344
57,18,0.8228705676527648,0.313819354674413
58,18,0.8228957390550606,0.31388352770142225
59,18,0.8228142612747903,0.3140067869401675
60,18,0.8228135521641438,0.3140076320945104
61,18,0.8232378010211643,0.31362242095121257
62,18,0.8236814837191804,0.3127644083277445
63,18,0.8234332734587773,0.3131851598218824
64,18,0.824613911427048,0.3120681927827271
65,18,0.8236467861208191,0.3129803507426999
66,18,0.8255589576734984,0.3110380674893337
67,18,0.8255589576734984,0.3110380674893337
68,18,0.8245906514679333,0.31202520818140156
69,18,0.8247145494927925,0.3119513144296763
70,18,0.823986971359642,0.31267859480264576
71,18,0.823986971359642,0.31267859480264576
72,18,0.823986971359642,0.31267859480264576
73,18,0.823834964195916,0.31308959862068386
74,18,0.8237138724424363,0.31327974696689004
75,18,0.8237939243609047,0.3132151926525762
76,18,0.8239695849819266,0.31303598959253437
77,18,0.8253673786907784,0.31117970107513404
78,18,0.8254330789732044,0.31114222350498405
79,18,0.8254330789732044,0.31114222350498405
80,18,0.8254330789732044,0.31114222350498405
81,18,0.8241987261765492,0.31248290505869136
82,18,0.8241987261765492,0.31248290505869136
83,18,0.8241987261765492,0.31248290505869136
84,18,0.8241987261765492,0.31248290505869136
85,18,0.8241788036365457,0.3125290633304116
86,18,0.822698611257987,0.31413542998044114
87,18,0.8238604672352768,0.3128743530806295
88,18,0.8237402053908862,0.31297370338969055
89,18,0.8237416675131011,0.3129721060757863
90,18,0.8237416675131011,0.3129721060757863
91,18,0.8244100725177917,0.3124498773836313
92,18,0.8247878458407356,0.3122845007151529
93,18,0.82508377142742,0.31190711536569854
94,18,0.8233970595708083,0.3135173201437199
95,18,0.8235633936652971,0.313243011483854
96,18,0.8239278782127769,0.312808267446484
97,18,0.8238450425672706,0.3129070708202197
98,18,0.8259933472375119,0.31108810368065987
99,18,0.8259198117045949,0.31114082534679965
100,18,0.8250083665122147,0.3117942905116149
101,18,0.8249873610583215,0.31181569621964655
102,18,0.8249873610583215,0.31181569621964655
103,18,0.8249873610583215,0.31181569621964655
104,18,0.8244328159248114,0.3121865011656602
105,18,0.8241730718724424,0.31236018293382656
106,18,0.823739829459649,0.3128237867554767
107,18,0.8248260181545017,0.3120492996406917
108,18,0.8248755379896378,0.3113429450543346
109,18,0.824479649557474,0.3118351838591951
110,18,0.8244823580504447,0.3118314385019454
111,18,0.8244823580504447,0.3118314385019454
112,18,0.8244823580504447,0.3118314385019454
113,18,0.8244823580504447,0.3118314385019454
114,18,0.8244823580504447,0.3118314385019454
115,18,0.8244696906396711,0.31185147438368593
116,18,0.8244696906396711,0.31185147438368593
117,18,0.8244696906396711,0.31185147438368593
118,18,0.8236879674828025,0.31281858037457794
119,18,0.8237673031774263,0.3128667061945625
120,18,0.8239434382849956,0.3126862658912306
121,18,0.8244050953905543,0.31198983281242215
122,18,0.8244050953905543,0.31198983281242215
123,18,0.8244050953905543,0.31198983281242215
124,18,0.8239974868162506,0.3122835189620822
125,18,0.8239974868162506,0.3122835189620822
126,18,0.8225302552298558,0.3139248481984783
127,18,0.8229846926205622,0.31387590321823117
128,18,0.8241713356564778,0.3128799656067915
129,18,0.8257974877735174,0.3109694871821762
130,18,0.8248009268460846,0.3120826555824191
131,18,0.8237741362890879,0.3129537030675261
132,18,0.8237741362890879,0.3129537030675261
133,18,0.8237566507918794,0.3130715426796071
134,18,0.8237912947497632,0.31296033625966224
135,18,0.824157295362872,0.3127155487610743
136,18,0.824157295362872,0.3127155487610743
137,18,0.8241364772293112,0.3128343234473035
138,18,0.8241364772293112,0.3128343234473035
139,18,0.8241192626574109,0.3128462859846857
140,18,0.8241192626574109,0.3128462859846857
141,18,0.8247865337062963,0.31224278792355004
142,18,0.8249654410256407,0.3118946654126425
143,18,0.824676564979993,0.31224426775547226
144,18,0.824676564979993,0.31224426775547226
145,18,0.8243484929435154,0.3123881375472206
146,18,0.8242099331231346,0.3128422788139811
147,18,0.824135377789894,0.3130866400825551
148,18,0.8236768716630667,0.3136377495472843
149,18,0.8236600181204716,0.3136438647834573
150,18,0.8234288311835196,0.31393571460964964
151,18,0.8233182738577712,0.31407048763150597
152,18,0.8232578044117261,0.3144088996884236
153,18,0.8229569080666019,0.3146327994418456
154,18,0.8229569080666019,0.3146327994418456
155,18,0.8229569080666019,0.3146327994418456
156,18,0.8229569080666019,0.3146327994418456
157,18,0.8230088427153135,0.314405856318047
158,18,0.8227396104098658,0.31457782518323085
159,18,0.8237247420621244,0.31390441633930477
160,18,0.822266710553343,0.3152261700049147
161,18,0.8234379563222339,0.31371805231563593
162,18,0.8234379563222339,0.31371805231563593
163,18,0.823364090472559,0.3137764087927902
164,18,0.8235084309498271,0.31369951433495535
165,18,0.8230589735245978,0.31390221392812834
166,18,0.8230589735245978,0.31390221392812834
167,18,0.8225422233578541,0.31473941443431447
168,18,0.8225422233578541,0.31473941443431447
169,18,0.822546375220363,0.31476326179251124
170,18,0.8225802992385293,0.3148455804474269
171,18,0.8220466581463243,0.31506037839566053
172,18,0.8214498513886919,0.31561841436706867
173,18,0.8207108796210284,0.3164082164319395
174,18,0.8207108796210284,0.3164082164319395
175,18,0.8204119409055415,0.3166706478790824
176,18,0.8202958789346776,0.3167657777551833
177,18,0.8202958789346776,0.3167657777551833
178,18,0.8202958789346776,0.3167657777551833
179,18,0.8202958789346776,0.3167657777551833
180,18,0.8202958789346776,0.3167657777551833
181,18,0.8202988336641193,0.3167611087357423
182,18,0.8213273567729203,0.315618817582723
183,18,0.822811315078796,0.3143199962254677
184,18,0.8236687262435336,0.31300486932463406
185,18,0.824360872274154,0.3120951112015635
186,18,0.8247295409607471,0.31148057578411664
187,18,0.8242322628314726,0.3119509296033061
188,18,0.8242322628314726,0.3119509296033061
189,18,0.8242322628314726,0.3119509296033061
190,18,0.8242322628314726,0.3119509296033061
191,18,0.8242322628314726,0.3119509296033061
192,18,0.8242322628314726,0.3119509296033061
193,18,0.8241792511069258,0.31205984771920714
194,18,0.8246040304457789,0.3118919657409633
195,18,0.8246040304457789,0.3118919657409633
196,18,0.8250980103623937,0.3117653006800854
197,18,0.825271052463861,0.31150815611072274
198,18,0.825271052463861,0.31150815611072274
199,18,0.825271052463861,0.31150815611072274
200,18,0.8253567254059263,0.31132690249055395
201,18,0.8249777613531126,0.31170705131427306
202,18,0.8261216432658598,0.3105732040449071
203,18,0.8267344271159823,0.3098388653828568
204,18,0.825637369304245,0.3112369013847905
205,18,0.82489279310814,0.31203489017575636
206,18,0.8252294189201452,0.31197187064781495
207,18,0.8252294189201452,0.31197187064781495
208,18,0.8252294189201452,0.31197187064781495
209,18,0.824911817563508,0.3121988695015648
210,18,0.8237348277706014,0.31321083462885174
211,18,0.8231896539057331,0.313631131446223
212,18,0.823156091269929,0.3138320798183955
213,18,0.823156091269929,0.3138320798183955
214,18,0.823156091269929,0.3138320798183955
215,18,0.8230692595567531,0.31406197937789354
216,18,0.822990128844727,0.3141381531883023
217,18,0.8228500030559538,0.31407606132091737
218,18,0.822851978118266,0.3140422742199416
219,18,0.8231899685455377,0.31383325923728217
220,18,0.8231366903930243,0.31387133043131543
221,18,0.824014286961258,0.3126904892695315
222,18,0.8237737006926569,0.3129503860515212
223,18,0.8236916837093671,0.3130238692702848
224,18,0.8243694200491094,0.3123261155007592
225,18,0.8249470766020023,0.3117313974465003
226,18,0.8256353609642346,0.3110426607600016
227,18,0.8256353609642346,0.3110426607600016
